PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
1830235,1832319,0,484,484,522614130.4,81065405.0,476083,6673684911,1323161651.2,354503.6,13055.0,8537,3629645,976921.5,520589164.9,80056483.5,27599,6670388447,1323260201.5,1670461.9,663343.5,422370,37233380,2818721.2,cudaLaunchKernel,ampere_fp16_s16816gemm_fp16_128x256_ldg8_f2f_stages_64x3_nn
1830235,1832319,0,216,214,521787280.3,140864924.5,72432,5850338126,1349521346.1,13198.4,10861.0,7625,331832,24542.3,526325102.5,140463208.5,90,5849846959,1354883321.7,322368.9,395888.0,59968,527711,190496.1,cuLaunchKernel,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x256_nn_align1>(T1::Params)
1830235,1832319,0,216,216,518708844.8,82047822.5,8070526,5683262722,1389560554.7,17225.6,10019.0,8757,644909,58866.8,517894010.4,81094300.5,7840728,5682408596,1389537950.1,797608.8,941249.5,208417,1285152,430475.6,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)
1830235,1839482,0,18916,18853,514847530.5,535624313.5,41206,967452996,296988579.4,1273340.4,1339422.0,4900,20804242,798941.8,515283271.2,536358747.0,37851,965278431,295291885.7,7096.3,7200.0,3680,8896,639.5,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
1830235,1832319,0,576,576,514197846.9,65417674.0,465655,6010570320,1377603443.6,53257.3,9839.0,8386,881440,165720.8,514037682.3,65336739.5,397379,6010217227,1377605321.8,106907.4,76768.5,28640,343486,80157.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_backward_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half, c10::Half) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
1830235,1832319,0,6384,6364,513627141.2,63913281.0,8807,6180208379,1312572016.6,453022.6,5711.0,4288,467899623,11907636.5,514719379.7,64009150.0,875,6179917511,1313053918.7,67270.9,23168.0,1792,2252730,192283.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
1830235,1832319,0,1188,1176,509975742.7,77858026.0,27805,6148945633,1301349767.7,1280558.2,10530.0,6993,464150319,20101338.9,513728402.4,77855174.0,74,6148372400,1303237406.9,155985.1,105953.0,15616,868066,175946.4,cudaLaunchKernel,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1830235,1832319,0,2320,2319,508857807.4,63926734.5,14420,6179637400,1293859557.0,1248851.9,6192.0,5009,466837049,23595362.5,507790359.1,63907385.0,1171,6178033931,1290111409.0,37472.0,32768.0,6336,138976,24189.1,cudaLaunchKernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
1830235,1832319,0,2320,2312,507574544.7,63891744.5,11355,6178038945,1289870135.2,614283.8,8776.0,7224,152403114,7295845.8,508711624.6,64038795.0,167,6177302070,1290038911.4,2818.8,2880.0,2016,3904,346.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 2)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
1830235,1832319,0,6912,6881,506992598.9,63578143.0,11876,6148818198,1333215557.0,354396.6,8646.0,4478,470335004,11560686.0,508883233.4,63825686.0,221,6148717895,1334582269.7,37291.0,24848.0,4256,180736,36778.5,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
1830235,1832319,0,4640,4625,506244489.4,63844682.5,9371,6177270081,1285923830.7,139220.9,7284.0,4929,152884472,3345038.1,507726025.3,63917002.0,35,6024383081,1287309878.3,20602.6,3392.0,1888,163295,32557.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
1830235,1832319,0,2320,2311,505692991.1,63841864.0,14627,6024144540,1284272049.4,96813.8,8556.0,7324,51289880,1520048.9,507529132.0,63981753.0,505,6023552588,1286226569.2,35916.0,25120.0,5120,139392,30206.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
